ISIC_id,img_filename,seg_filename,annotator,tool,skill_level,mskObjectID,mask_md5
ISIC_0000628,ISIC_0000628.JPG,ISIC_0000628_A03_T1_S1_579b8e8e9fc3c109da1fe513.png,A03,T1,S1,579b8e8e9fc3c109da1fe513,2e73d38ff939593fb9af3c4966286402
ISIC_0000629,ISIC_0000629.JPG,ISIC_0000629_A03_T1_S1_579b97499fc3c109da1fe546.png,A03,T1,S1,579b97499fc3c109da1fe546,0e4caf0e9ad88815ff9fa9fd774c2568
ISIC_0000630,ISIC_0000630.JPG,ISIC_0000630_A03_T1_S1_579f72199fc3c109da1fe808.png,A03,T1,S1,579f72199fc3c109da1fe808,180abd68b36f11b60d76b9903af11d6f
ISIC_0000631,ISIC_0000631.JPG,ISIC_0000631_A03_T1_S1_57aa17159fc3c1668bb7f965.png,A03,T1,S1,57aa17159fc3c1668bb7f965,aa03ecd101eae8ffdff29457d57df7f4
ISIC_0000633,ISIC_0000633.JPG,ISIC_0000633_A00_T2_S2_5841e13a9fc3c156c3ef2376.png,A00,T2,S2,5841e13a9fc3c156c3ef2376,f0167d6cc613eae57994f4798edebd01
ISIC_0000634,ISIC_0000634.JPG,ISIC_0000634_A00_T2_S2_5841e13b9fc3c156c3ef2379.png,A00,T2,S2,5841e13b9fc3c156c3ef2379,6f1ca6a34d5a9b75a2cff1f6dc3e9944
ISIC_0000635,ISIC_0000635.JPG,ISIC_0000635_A03_T1_S1_579f744d9fc3c109da1fe81a.png,A03,T1,S1,579f744d9fc3c109da1fe81a,62f58c7081fce6799b08738bfeebd47a
ISIC_0000636,ISIC_0000636.JPG,ISIC_0000636_A03_T1_S1_579f67889fc3c109da1fe7b7.png,A03,T1,S1,579f67889fc3c109da1fe7b7,2ee9be0391ef9c6e628e57ba3f0aa267
ISIC_0000637,ISIC_0000637.JPG,ISIC_0000637_A03_T1_S1_57a8befb9fc3c1668bb7f5e1.png,A03,T1,S1,57a8befb9fc3c1668bb7f5e1,f5d2f4e187cfb00bdeb5f4d12cb380a9
ISIC_0000638,ISIC_0000638.JPG,ISIC_0000638_A03_T1_S1_579b97249fc3c109da1fe543.png,A03,T1,S1,579b97249fc3c109da1fe543,abc3d9e9787dd1bb57031b85708569c1
ISIC_0000639,ISIC_0000639.JPG,ISIC_0000639_A00_T2_S2_5841e13b9fc3c156c3ef237c.png,A00,T2,S2,5841e13b9fc3c156c3ef237c,84fb9c216407d5a4a91c25d6b731287d
ISIC_0000640,ISIC_0000640.JPG,ISIC_0000640_A03_T1_S1_57a8d0049fc3c1668bb7f689.png,A03,T1,S1,57a8d0049fc3c1668bb7f689,339097c514aaa31958ea1b1c40de87d4
ISIC_0000641,ISIC_0000641.JPG,ISIC_0000641_A03_T1_S1_57aa041e9fc3c1668bb7f8cf.png,A03,T1,S1,57aa041e9fc3c1668bb7f8cf,11b26e7eefef53f0bd6f3ab41bc86055
ISIC_0000642,ISIC_0000642.JPG,ISIC_0000642_A03_T1_S1_5797d5129fc3c109da1fe279.png,A03,T1,S1,5797d5129fc3c109da1fe279,8216f9f2e5971ccbb8e14cc064df21d7
ISIC_0000643,ISIC_0000643.JPG,ISIC_0000643_A03_T1_S1_57a8c8a49fc3c1668bb7f653.png,A03,T1,S1,57a8c8a49fc3c1668bb7f653,a426470472d7302af43c4b51fd789911
ISIC_0000644,ISIC_0000644.JPG,ISIC_0000644_A03_T1_S1_579f86459fc3c109da1fe8b3.png,A03,T1,S1,579f86459fc3c109da1fe8b3,e20b988cf7019e2e5eb5c90e86bec2a0
ISIC_0000645,ISIC_0000645.JPG,ISIC_0000645_A00_T2_S2_5841e13c9fc3c156c3ef237f.png,A00,T2,S2,5841e13c9fc3c156c3ef237f,3744f3a169813badabb5964bee71ec96
ISIC_0000646,ISIC_0000646.JPG,ISIC_0000646_A03_T1_S1_5797e3a09fc3c109da1fe2f4.png,A03,T1,S1,5797e3a09fc3c109da1fe2f4,eb63ff7e3b717aefe72a7632c67e5b05
ISIC_0000647,ISIC_0000647.JPG,ISIC_0000647_A00_T2_S2_5841e13c9fc3c156c3ef2382.png,A00,T2,S2,5841e13c9fc3c156c3ef2382,98e6b7c44d72972108168b8cb0588ece
ISIC_0000648,ISIC_0000648.JPG,ISIC_0000648_A00_T2_S2_5841e13d9fc3c156c3ef2385.png,A00,T2,S2,5841e13d9fc3c156c3ef2385,087be265c6d69a7f7d2192c230fc5572
ISIC_0000649,ISIC_0000649.JPG,ISIC_0000649_A03_T1_S1_57a8bfff9fc3c1668bb7f5ed.png,A03,T1,S1,57a8bfff9fc3c1668bb7f5ed,806eea188faa1ceaf60865c2419159c5
ISIC_0000650,ISIC_0000650.JPG,ISIC_0000650_A03_T1_S1_579baa829fc3c109da1fe5e8.png,A03,T1,S1,579baa829fc3c109da1fe5e8,c6b90907e261cec185eaa3221790751c
ISIC_0000651,ISIC_0000651.JPG,ISIC_0000651_A03_T1_S1_57aa09479fc3c1668bb7f905.png,A03,T1,S1,57aa09479fc3c1668bb7f905,63e1c988a93a5cccbd781e5d98586b54
ISIC_0000652,ISIC_0000652.JPG,ISIC_0000652_A00_T2_S2_5841e13d9fc3c156c3ef2388.png,A00,T2,S2,5841e13d9fc3c156c3ef2388,e731a5ae9ed007c581af8d35bdfaac99
ISIC_0000653,ISIC_0000653.JPG,ISIC_0000653_A03_T1_S1_579243b09fc3c109da1fdfbe.png,A03,T1,S1,579243b09fc3c109da1fdfbe,96a62efe9a026eacfb41193b2304b040
ISIC_0000654,ISIC_0000654.JPG,ISIC_0000654_A03_T1_S1_579f785d9fc3c109da1fe83b.png,A03,T1,S1,579f785d9fc3c109da1fe83b,fd9166b8d76d8aeb8e1edcbec7c6a51d
ISIC_0000655,ISIC_0000655.JPG,ISIC_0000655_A03_T1_S1_57aa2f1b9fc3c1668bb7fa0e.png,A03,T1,S1,57aa2f1b9fc3c1668bb7fa0e,89abb23b87dec14715f0aef7d8ff43d5
ISIC_0000656,ISIC_0000656.JPG,ISIC_0000656_A03_T1_S1_579bac419fc3c109da1fe603.png,A03,T1,S1,579bac419fc3c109da1fe603,db4f2527ce28f4e8a9dbf125aa36d8e5
ISIC_0000657,ISIC_0000657.JPG,ISIC_0000657_A00_T2_S2_5841e13e9fc3c156c3ef238b.png,A00,T2,S2,5841e13e9fc3c156c3ef238b,6e5b216e5de35acf3b04d62510edb2ac
ISIC_0000658,ISIC_0000658.JPG,ISIC_0000658_A00_T2_S2_5841e13e9fc3c156c3ef238e.png,A00,T2,S2,5841e13e9fc3c156c3ef238e,0934261d30fd50532c360f9ad2bca503
ISIC_0000659,ISIC_0000659.JPG,ISIC_0000659_A03_T1_S1_5797861a9fc3c109da1fe1b0.png,A03,T1,S1,5797861a9fc3c109da1fe1b0,ff14601fb064f2b0b3b2bac6495d4bed
ISIC_0000660,ISIC_0000660.JPG,ISIC_0000660_A00_T2_S2_5841e13f9fc3c156c3ef2391.png,A00,T2,S2,5841e13f9fc3c156c3ef2391,7599c0fe685ddbedebf0061a88b5a43f
ISIC_0000661,ISIC_0000661.JPG,ISIC_0000661_A03_T1_S1_579626ac9fc3c109da1fe07e.png,A03,T1,S1,579626ac9fc3c109da1fe07e,7d3a989c58707680a39cd4df22e659ac
ISIC_0000662,ISIC_0000662.JPG,ISIC_0000662_A03_T1_S1_579f630e9fc3c109da1fe787.png,A03,T1,S1,579f630e9fc3c109da1fe787,46e139e3c80831fb78f9426475f5cad3
ISIC_0000664,ISIC_0000664.JPG,ISIC_0000664_A03_T1_S1_579f77d99fc3c109da1fe835.png,A03,T1,S1,579f77d99fc3c109da1fe835,aee3853edc15b9c03d0801aaa1489c24
ISIC_0000665,ISIC_0000665.JPG,ISIC_0000665_A03_T1_S1_57aa333f9fc3c1668bb7fa38.png,A03,T1,S1,57aa333f9fc3c1668bb7fa38,fac7672f7cfc0a645e276d4ea35ad1ad
ISIC_0000666,ISIC_0000666.JPG,ISIC_0000666_A00_T2_S2_5841e1419fc3c156c3ef2397.png,A00,T2,S2,5841e1419fc3c156c3ef2397,6301bc6af8a9bcc9860b310da81b43ca
ISIC_0000667,ISIC_0000667.JPG,ISIC_0000667_A03_T1_S1_57aa05029fc3c1668bb7f8de.png,A03,T1,S1,57aa05029fc3c1668bb7f8de,56beca17b774ca97a41aed4524b8c8ca
ISIC_0000668,ISIC_0000668.JPG,ISIC_0000668_A03_T1_S1_57a9eed69fc3c1668bb7f842.png,A03,T1,S1,57a9eed69fc3c1668bb7f842,092b91d926fa27437ac94c775ea7b038
ISIC_0000669,ISIC_0000669.JPG,ISIC_0000669_A00_T2_S2_5841e1419fc3c156c3ef239a.png,A00,T2,S2,5841e1419fc3c156c3ef239a,76792b8b0c339e914917623280777d90
ISIC_0000671,ISIC_0000671.JPG,ISIC_0000671_A00_T2_S2_5841e1429fc3c156c3ef23a0.png,A00,T2,S2,5841e1429fc3c156c3ef23a0,f1405f93a564a8122030ccbed5fabad7
ISIC_0000672,ISIC_0000672.JPG,ISIC_0000672_A03_T1_S1_579bc4d79fc3c109da1fe6cd.png,A03,T1,S1,579bc4d79fc3c109da1fe6cd,d9d3a9249fc445437c8f8df9c928ceb0
ISIC_0000673,ISIC_0000673.JPG,ISIC_0000673_A03_T1_S1_579bbd619fc3c109da1fe69f.png,A03,T1,S1,579bbd619fc3c109da1fe69f,17ceec9ff100456b30fcaccf056bebee
ISIC_0000674,ISIC_0000674.JPG,ISIC_0000674_A03_T1_S1_5798c83b9fc3c109da1fe39c.png,A03,T1,S1,5798c83b9fc3c109da1fe39c,adbcbe1b340b4efdd920b771d8061e51
ISIC_0000675,ISIC_0000675.JPG,ISIC_0000675_A03_T3_S1_5797a44e9fc3c109da1fe1fe.png,A03,T3,S1,5797a44e9fc3c109da1fe1fe,53aba6452478b5cc0b89e90ea026e56a
ISIC_0000676,ISIC_0000676.JPG,ISIC_0000676_A03_T1_S1_5796172c9fc3c109da1fe01e.png,A03,T1,S1,5796172c9fc3c109da1fe01e,c3ddc399511fc97ca7f597979b0fd0ee
ISIC_0000677,ISIC_0000677.JPG,ISIC_0000677_A03_T1_S1_579f83499fc3c109da1fe889.png,A03,T1,S1,579f83499fc3c109da1fe889,0c45136ef32a93944e7f8bf490a26dea
ISIC_0000678,ISIC_0000678.JPG,ISIC_0000678_A00_T2_S2_5841e1439fc3c156c3ef23a3.png,A00,T2,S2,5841e1439fc3c156c3ef23a3,1fbb19bed839c0d4da5705860db7d5e6
ISIC_0000679,ISIC_0000679.JPG,ISIC_0000679_A03_T1_S1_57aa09d79fc3c1668bb7f911.png,A03,T1,S1,57aa09d79fc3c1668bb7f911,60d22b5a0bab32863ac3e5b6ca1b50fc
ISIC_0000680,ISIC_0000680.JPG,ISIC_0000680_A03_T1_S1_579b88d49fc3c109da1fe4d4.png,A03,T1,S1,579b88d49fc3c109da1fe4d4,1eb29699b46721ad89be8ba738f4fbcc
ISIC_0000681,ISIC_0000681.JPG,ISIC_0000681_A00_T2_S2_5841e1439fc3c156c3ef23a6.png,A00,T2,S2,5841e1439fc3c156c3ef23a6,7c095864f35a57d89b9fa29d49d9b817
ISIC_0000683,ISIC_0000683.JPG,ISIC_0000683_A03_T1_S1_57a88ba09fc3c1668bb7f4a3.png,A03,T1,S1,57a88ba09fc3c1668bb7f4a3,8944a822bac1c9e263c612284975ac47
ISIC_0000684,ISIC_0000684.JPG,ISIC_0000684_A03_T1_S1_57961d409fc3c109da1fe03c.png,A03,T1,S1,57961d409fc3c109da1fe03c,426647c31a2220929cb8538fada469cf
ISIC_0000685,ISIC_0000685.JPG,ISIC_0000685_A03_T1_S1_579bba5b9fc3c109da1fe699.png,A03,T1,S1,579bba5b9fc3c109da1fe699,c311e85e602dcbf52f7e948764b42003
ISIC_0000686,ISIC_0000686.JPG,ISIC_0000686_A00_T2_S2_5841e1459fc3c156c3ef23ac.png,A00,T2,S2,5841e1459fc3c156c3ef23ac,7e749fd8ad7bf7db87c245fc87d72ffa
ISIC_0000687,ISIC_0000687.JPG,ISIC_0000687_A00_T2_S2_5841e1459fc3c156c3ef23af.png,A00,T2,S2,5841e1459fc3c156c3ef23af,d227177b9876a34bca72cb722ac1d3d3
ISIC_0000688,ISIC_0000688.JPG,ISIC_0000688_A03_T1_S1_57a8bbf89fc3c1668bb7f5ba.png,A03,T1,S1,57a8bbf89fc3c1668bb7f5ba,7934c61a6d67983d778400c06fe0ab14
ISIC_0000689,ISIC_0000689.JPG,ISIC_0000689_A03_T1_S1_57aa2d339fc3c1668bb7f9f3.png,A03,T1,S1,57aa2d339fc3c1668bb7f9f3,31d9eadd41eab75eaf22e4d157f25707
ISIC_0000690,ISIC_0000690.JPG,ISIC_0000690_A03_T1_S1_57a9f3269fc3c1668bb7f866.png,A03,T1,S1,57a9f3269fc3c1668bb7f866,20ff2f91f42c107aa839d85314febacf
ISIC_0000691,ISIC_0000691.JPG,ISIC_0000691_A03_T1_S1_579bb0069fc3c109da1fe636.png,A03,T1,S1,579bb0069fc3c109da1fe636,e622884cc295b520c0073460be3bbfca
ISIC_0000692,ISIC_0000692.JPG,ISIC_0000692_A07_T1_S1_56661f7b9fc3c1206728526b.png,A07,T1,S1,56661f7b9fc3c1206728526b,8e55312cbfacac6cd43d5586b4df4a05
ISIC_0000693,ISIC_0000693.JPG,ISIC_0000693_A05_T3_S1_56587a479fc3c1045c4bdb00.png,A05,T3,S1,56587a479fc3c1045c4bdb00,ebc2e514affcae79608b13bb2a3cfeb1
ISIC_0000694,ISIC_0000694.JPG,ISIC_0000694_A07_T1_S2_566360ef9fc3c147bbd6ab06.png,A07,T1,S2,566360ef9fc3c147bbd6ab06,8c82c3d09e06c76e50fb35555032ef0e
ISIC_0000695,ISIC_0000695.JPG,ISIC_0000695_A00_T2_S2_5841e1469fc3c156c3ef23b2.png,A00,T2,S2,5841e1469fc3c156c3ef23b2,d76ca15d3bc8384826ad5e149b11ff1c
ISIC_0000696,ISIC_0000696.JPG,ISIC_0000696_A07_T1_S2_566602c49fc3c120672850cd.png,A07,T1,S2,566602c49fc3c120672850cd,9dda1c0084073d5adefb9b6e9337eb4f
ISIC_0000697,ISIC_0000697.JPG,ISIC_0000697_A01_T3_S2_55e0b8119fc3c104700e277a.png,A01,T3,S2,55e0b8119fc3c104700e277a,91e6fdb3c26646957f6f65d7551e36ef
ISIC_0000698,ISIC_0000698.JPG,ISIC_0000698_A05_T1_S1_5640c04a9fc3c1045ec16352.png,A05,T1,S1,5640c04a9fc3c1045ec16352,7fca2f188fb7f28408b099921961cb69
ISIC_0000699,ISIC_0000699.JPG,ISIC_0000699_A03_T1_S1_5797878b9fc3c109da1fe1c2.png,A03,T1,S1,5797878b9fc3c109da1fe1c2,af30c3af661ac03aa9f32825932d3d85
ISIC_0000700,ISIC_0000700.JPG,ISIC_0000700_A01_T3_S2_55e0b8589fc3c104700e27a4.png,A01,T3,S2,55e0b8589fc3c104700e27a4,b91a7a790095e102b744611490a7ab20
ISIC_0000701,ISIC_0000701.JPG,ISIC_0000701_A03_T1_S1_57a8912c9fc3c1668bb7f4d9.png,A03,T1,S1,57a8912c9fc3c1668bb7f4d9,8f7afc39a81cb7f7dcdfab5e46fc974b
ISIC_0000702,ISIC_0000702.JPG,ISIC_0000702_A03_T1_S1_579b85f79fc3c109da1fe4c2.png,A03,T1,S1,579b85f79fc3c109da1fe4c2,ac696d6d9a3a21f1cd7a48a410ff55d1
ISIC_0000703,ISIC_0000703.JPG,ISIC_0000703_A03_T1_S1_57a89c6c9fc3c1668bb7f506.png,A03,T1,S1,57a89c6c9fc3c1668bb7f506,e8e3eedb13cef707caf4991506a39a72
ISIC_0000704,ISIC_0000704.JPG,ISIC_0000704_A03_T1_S1_579f4f829fc3c109da1fe700.png,A03,T1,S1,579f4f829fc3c109da1fe700,da4f84faeafbb1d4bf815b44da49a3f6
ISIC_0000705,ISIC_0000705.JPG,ISIC_0000705_A05_T3_S1_5632443f9fc3c10a87fd9c81.png,A05,T3,S1,5632443f9fc3c10a87fd9c81,94737f317bee92e0762815f50f854b96
ISIC_0000706,ISIC_0000706.JPG,ISIC_0000706_A03_T1_S1_57a8bd4e9fc3c1668bb7f5c9.png,A03,T1,S1,57a8bd4e9fc3c1668bb7f5c9,7a1cb824a07082274aac168a2eb5f61c
ISIC_0000707,ISIC_0000707.JPG,ISIC_0000707_A07_T1_S2_5666030c9fc3c120672850f1.png,A07,T1,S2,5666030c9fc3c120672850f1,6ce1fc2a79360ec71cfbffbe622cb083
ISIC_0000708,ISIC_0000708.JPG,ISIC_0000708_A05_T1_S1_5665b5079fc3c12067284b7b.png,A05,T1,S1,5665b5079fc3c12067284b7b,4d449507998bb058206b1f8c4a94c486
ISIC_0000708,ISIC_0000708.JPG,ISIC_0000708_A01_T3_S2_55e0b7e89fc3c104700e2762.png,A01,T3,S2,55e0b7e89fc3c104700e2762,f6626d8f53f7f913f642c2320a6ecd74
ISIC_0000709,ISIC_0000709.JPG,ISIC_0000709_A03_T1_S1_579b7d6f9fc3c109da1fe48c.png,A03,T1,S1,579b7d6f9fc3c109da1fe48c,67505f3ca937dc97d0c1e51982fdd266
ISIC_0000710,ISIC_0000710.JPG,ISIC_0000710_A02_T1_S1_564ca9629fc3c16de88cfbe4.png,A02,T1,S1,564ca9629fc3c16de88cfbe4,f0717cbedf3a4cbaab20ba65af95322a
ISIC_0000711,ISIC_0000711.JPG,ISIC_0000711_A03_T1_S1_57ab342c9fc3c1668bb7fac8.png,A03,T1,S1,57ab342c9fc3c1668bb7fac8,6e7fd342d2a4d582119e096f945082fd
ISIC_0000712,ISIC_0000712.JPG,ISIC_0000712_A07_T1_S2_566776fa9fc3c14011cd7309.png,A07,T1,S2,566776fa9fc3c14011cd7309,312cdbedb41991096d3291baafa8c3ba
ISIC_0000713,ISIC_0000713.JPG,ISIC_0000713_A00_T2_S2_5841e1469fc3c156c3ef23b5.png,A00,T2,S2,5841e1469fc3c156c3ef23b5,da7262e70b5e39f15107d19963d2bd34
ISIC_0000714,ISIC_0000714.JPG,ISIC_0000714_A01_T3_S2_55e0b8919fc3c104700e27c8.png,A01,T3,S2,55e0b8919fc3c104700e27c8,2c9b304f8a5eae0ad666ff6615cac5d4
ISIC_0000715,ISIC_0000715.JPG,ISIC_0000715_A03_T1_S1_579b82819fc3c109da1fe4aa.png,A03,T1,S1,579b82819fc3c109da1fe4aa,f323215f08cc097508ad98b03fc2b946
ISIC_0000716,ISIC_0000716.JPG,ISIC_0000716_A03_T1_S1_57a8b13c9fc3c1668bb7f57b.png,A03,T1,S1,57a8b13c9fc3c1668bb7f57b,314811a13255b2fc415e7eca29253f1e
ISIC_0000717,ISIC_0000717.JPG,ISIC_0000717_A07_T1_S2_56649f279fc3c147bbd6ab48.png,A07,T1,S2,56649f279fc3c147bbd6ab48,9e62aa1b6202eb20a73a626df1756b22
ISIC_0000718,ISIC_0000718.JPG,ISIC_0000718_A00_T2_S2_5841e1479fc3c156c3ef23b8.png,A00,T2,S2,5841e1479fc3c156c3ef23b8,de32035b5276c41c2c2c3de68264e010
ISIC_0000719,ISIC_0000719.JPG,ISIC_0000719_A02_T1_S1_564118e19fc3c1045ec16a93.png,A02,T1,S1,564118e19fc3c1045ec16a93,14a45ef07d0c7c9c47c5416b1573f32a
ISIC_0000720,ISIC_0000720.JPG,ISIC_0000720_A01_T3_S2_55e0b8729fc3c104700e27b6.png,A01,T3,S2,55e0b8729fc3c104700e27b6,057f62afe17fcaaa6835efc9626fb1db
ISIC_0000721,ISIC_0000721.JPG,ISIC_0000721_A03_T1_S1_57a8dca39fc3c1668bb7f6fb.png,A03,T1,S1,57a8dca39fc3c1668bb7f6fb,0928b2f95df820f30baead3391c43651
ISIC_0000722,ISIC_0000722.JPG,ISIC_0000722_A00_T2_S2_5841e1479fc3c156c3ef23bb.png,A00,T2,S2,5841e1479fc3c156c3ef23bb,9002fcd858ba6a7a43cfc639b4a426d4
ISIC_0000723,ISIC_0000723.JPG,ISIC_0000723_A00_T2_S2_5841e1489fc3c156c3ef23be.png,A00,T2,S2,5841e1489fc3c156c3ef23be,4480bfa76d6f4d653865f702320c9760
ISIC_0000724,ISIC_0000724.JPG,ISIC_0000724_A02_T1_S1_564b4fdb9fc3c1155c12d2aa.png,A02,T1,S1,564b4fdb9fc3c1155c12d2aa,9d78bef62a160a8c71a40e9dfcc8d461
ISIC_0000725,ISIC_0000725.JPG,ISIC_0000725_A01_T3_S2_55e0b8319fc3c104700e278c.png,A01,T3,S2,55e0b8319fc3c104700e278c,8fbb9671619377a1b6b4b3c0841b27cf
ISIC_0000726,ISIC_0000726.JPG,ISIC_0000726_A00_T2_S2_5841e1489fc3c156c3ef23c1.png,A00,T2,S2,5841e1489fc3c156c3ef23c1,a1960c27071f71341b516baaf14f1496
ISIC_0000727,ISIC_0000727.JPG,ISIC_0000727_A03_T1_S1_57968c5f9fc3c109da1fe13e.png,A03,T1,S1,57968c5f9fc3c109da1fe13e,137b5f5cb8cbf72c8fc491257db953de
ISIC_0000728,ISIC_0000728.JPG,ISIC_0000728_A02_T1_S1_5640ebd99fc3c1045ec16829.png,A02,T1,S1,5640ebd99fc3c1045ec16829,1f3e455832ebbb2f2e5e93b7620115f4
ISIC_0000729,ISIC_0000729.JPG,ISIC_0000729_A02_T1_S1_564b8b189fc3c166e1b9d4a3.png,A02,T1,S1,564b8b189fc3c166e1b9d4a3,e810fbdfe45145969c0ea87c0450bfc1
ISIC_0000730,ISIC_0000730.JPG,ISIC_0000730_A03_T1_S1_5798be0f9fc3c109da1fe33f.png,A03,T1,S1,5798be0f9fc3c109da1fe33f,dc67b4e917c413dccd0ef9691839f399
ISIC_0000731,ISIC_0000731.JPG,ISIC_0000731_A03_T1_S1_57a8aa379fc3c1668bb7f563.png,A03,T1,S1,57a8aa379fc3c1668bb7f563,37baed21ebd1100e8bbc307068e16af5
ISIC_0000732,ISIC_0000732.JPG,ISIC_0000732_A02_T1_S1_563cb7c59fc3c1045ec161e1.png,A02,T1,S1,563cb7c59fc3c1045ec161e1,f0b1a57964878e6d2f93f24442c8c98e
ISIC_0000733,ISIC_0000733.JPG,ISIC_0000733_A07_T1_S2_5662289e9fc3c147bbd6a9fe.png,A07,T1,S2,5662289e9fc3c147bbd6a9fe,03d6acecdc1da594402af5bbf7079324
ISIC_0000734,ISIC_0000734.JPG,ISIC_0000734_A05_T3_S1_562f86469fc3c10a87fd9a78.png,A05,T3,S1,562f86469fc3c10a87fd9a78,50f7570fa68fd5c7902d58031f420f03
ISIC_0000735,ISIC_0000735.JPG,ISIC_0000735_A03_T1_S1_57961c829fc3c109da1fe033.png,A03,T1,S1,57961c829fc3c109da1fe033,9ebdd042c6f6cd8242e8badb958b6edc
ISIC_0000736,ISIC_0000736.JPG,ISIC_0000736_A03_T1_S1_5797dfa79fc3c109da1fe2c4.png,A03,T1,S1,5797dfa79fc3c109da1fe2c4,0180fc105120446e207c245212f897b3
ISIC_0000737,ISIC_0000737.JPG,ISIC_0000737_A02_T1_S1_56435e449fc3c17f0bdd433c.png,A02,T1,S1,56435e449fc3c17f0bdd433c,5629093f4628c8bf88a9563becdc1f5a
ISIC_0000738,ISIC_0000738.JPG,ISIC_0000738_A02_T1_S1_563cc24a9fc3c1045ec1626b.png,A02,T1,S1,563cc24a9fc3c1045ec1626b,01af8915de8eb50c4b08503f5fa05a8b
ISIC_0000739,ISIC_0000739.JPG,ISIC_0000739_A02_T1_S1_564b50009fc3c1155c12d2b0.png,A02,T1,S1,564b50009fc3c1155c12d2b0,5621062f937789d62d86e88d1ad80244
ISIC_0000740,ISIC_0000740.JPG,ISIC_0000740_A03_T1_S1_57a8b6939fc3c1668bb7f59f.png,A03,T1,S1,57a8b6939fc3c1668bb7f59f,4ac2e8f5ad649f8ca8ec6f4386dc165b
ISIC_0000741,ISIC_0000741.JPG,ISIC_0000741_A05_T1_S1_562e32629fc3c10a87fd9964.png,A05,T1,S1,562e32629fc3c10a87fd9964,50281c1022f5214a4a634f8654c82d80
ISIC_0000742,ISIC_0000742.JPG,ISIC_0000742_A05_T3_S1_5642635b9fc3c1045ec16b86.png,A05,T3,S1,5642635b9fc3c1045ec16b86,ac74b54a6f75a54fee06e1f8945064e0
ISIC_0000743,ISIC_0000743.JPG,ISIC_0000743_A00_T2_S2_5841e1499fc3c156c3ef23c4.png,A00,T2,S2,5841e1499fc3c156c3ef23c4,623773b63ddee9a1b034b00948ec5b49
ISIC_0000744,ISIC_0000744.JPG,ISIC_0000744_A00_T2_S2_5841e14a9fc3c156c3ef23c7.png,A00,T2,S2,5841e14a9fc3c156c3ef23c7,076561633c6c1cb8b3e2807082350aad
ISIC_0000745,ISIC_0000745.JPG,ISIC_0000745_A02_T1_S1_5640ed469fc3c1045ec16853.png,A02,T1,S1,5640ed469fc3c1045ec16853,70e63e810703b77f857e134bdb6ee4cc
ISIC_0000746,ISIC_0000746.JPG,ISIC_0000746_A00_T2_S2_5841e14a9fc3c156c3ef23ca.png,A00,T2,S2,5841e14a9fc3c156c3ef23ca,84b1ced60c5839d4064186b9568a66d3
ISIC_0000747,ISIC_0000747.JPG,ISIC_0000747_A01_T3_S2_55db60279fc3c10470dba8bb.png,A01,T3,S2,55db60279fc3c10470dba8bb,59f3735c05f144dadb98c4eedd17d458
ISIC_0000748,ISIC_0000748.JPG,ISIC_0000748_A01_T3_S2_55db5ed89fc3c10470dba879.png,A01,T3,S2,55db5ed89fc3c10470dba879,868273bf7eda1f1d80251ccdb16c226f
ISIC_0000749,ISIC_0000749.JPG,ISIC_0000749_A01_T3_S2_55db5ec49fc3c10470dba873.png,A01,T3,S2,55db5ec49fc3c10470dba873,88f964335405d9c60ff00ebe47f3eb62
ISIC_0000750,ISIC_0000750.JPG,ISIC_0000750_A04_T3_S2_55310f4cbae4782bba60a5c2.png,A04,T3,S2,55310f4cbae4782bba60a5c2,be2d1fca36d006eec0bfec1801fc254a
ISIC_0000751,ISIC_0000751.JPG,ISIC_0000751_A04_T3_S1_552bf940bae47867133a55db.png,A04,T3,S1,552bf940bae47867133a55db,ece5155c2bf0df00f69bad92e7600fb8
ISIC_0000752,ISIC_0000752.JPG,ISIC_0000752_A00_T2_S2_5841e14b9fc3c156c3ef23cd.png,A00,T2,S2,5841e14b9fc3c156c3ef23cd,b6e6e5816f3b508b78296b53509c9a5f
ISIC_0000753,ISIC_0000753.JPG,ISIC_0000753_A03_T1_S1_579f77719fc3c109da1fe82f.png,A03,T1,S1,579f77719fc3c109da1fe82f,cc251987405eb27db00850d22d7a5791
ISIC_0000754,ISIC_0000754.JPG,ISIC_0000754_A00_T2_S2_5841e14b9fc3c156c3ef23d0.png,A00,T2,S2,5841e14b9fc3c156c3ef23d0,6fc97300a510cfc7c24c65eb89174232
ISIC_0000755,ISIC_0000755.JPG,ISIC_0000755_A03_T1_S1_579bad7c9fc3c109da1fe615.png,A03,T1,S1,579bad7c9fc3c109da1fe615,310e5690a62ddf8ab83f46b007f70d5c
ISIC_0000756,ISIC_0000756.JPG,ISIC_0000756_A05_T1_S1_5638ebdc9fc3c1045ec16148.png,A05,T1,S1,5638ebdc9fc3c1045ec16148,b64ad03c989be8a1d06b969f57c48305
ISIC_0000757,ISIC_0000757.JPG,ISIC_0000757_A05_T1_S1_562e72209fc3c10a87fd99e2.png,A05,T1,S1,562e72209fc3c10a87fd99e2,153d979a6a2cb2af6bd9d4cbe203167f
ISIC_0000758,ISIC_0000758.JPG,ISIC_0000758_A03_T1_S1_57ab37769fc3c1668bb7faf8.png,A03,T1,S1,57ab37769fc3c1668bb7faf8,0513d256641060df6b81a59babacbbe3
