ISIC_id,img_filename,seg_filename,annotator,tool,skill_level,mskObjectID,mask_md5
ISIC_0010846,ISIC_0010846.JPG,ISIC_0010846_A04_T1_S1_55a69ac69fc3c156bd714db4.png,A04,T1,S1,55a69ac69fc3c156bd714db4,abf0cbb0b72dc870213be47214ef0d9a
ISIC_0010847,ISIC_0010847.JPG,ISIC_0010847_A02_T1_S1_57c0604b9fc3c158f2bd0e6e.png,A02,T1,S1,57c0604b9fc3c158f2bd0e6e,31699298c59775d35e6533afe3702320
ISIC_0010847,ISIC_0010847.JPG,ISIC_0010847_A04_T1_S1_55a69a849fc3c156bd714dae.png,A04,T1,S1,55a69a849fc3c156bd714dae,e0fb39036e6610f16adb3d701917951f
ISIC_0010847,ISIC_0010847.JPG,ISIC_0010847_A06_T1_S1_568b2e6a9fc3c126c063fe9e.png,A06,T1,S1,568b2e6a9fc3c126c063fe9e,e9d4eaa7fb57ad51790b550548b96f57
ISIC_0010847,ISIC_0010847.JPG,ISIC_0010847_A03_T1_S1_57be16959fc3c1434763a363.png,A03,T1,S1,57be16959fc3c1434763a363,2c9c2727b29ead5303ace60159f22330
ISIC_0010858,ISIC_0010858.JPG,ISIC_0010858_A06_T1_S1_55ddb2209fc3c10470dbde9e.png,A06,T1,S1,55ddb2209fc3c10470dbde9e,15d3a1822b4199cc8d630366ec1a8336
ISIC_0010858,ISIC_0010858.JPG,ISIC_0010858_A04_T3_S2_55a6976e9fc3c156bd714d6c.png,A04,T3,S2,55a6976e9fc3c156bd714d6c,fb5d4ba3d532cd49c9e6789dcc2a78c3
ISIC_0010863,ISIC_0010863.JPG,ISIC_0010863_A02_T1_S1_57c0606b9fc3c158f2bd0e6f.png,A02,T1,S1,57c0606b9fc3c158f2bd0e6f,dc54d295438c5f14fd87e37fa5cb56f1
ISIC_0010863,ISIC_0010863.JPG,ISIC_0010863_A03_T1_S1_57be16ba9fc3c1434763a364.png,A03,T1,S1,57be16ba9fc3c1434763a364,f676895353302183d6828c2db0249ccb
ISIC_0010863,ISIC_0010863.JPG,ISIC_0010863_A04_T3_S1_55a696ea9fc3c156bd714d4e.png,A04,T3,S1,55a696ea9fc3c156bd714d4e,7032bc9bfea9422c661f634658e884c5
ISIC_0010891,ISIC_0010891.JPG,ISIC_0010891_A06_T1_S1_55ddb3399fc3c10470dbdf64.png,A06,T1,S1,55ddb3399fc3c10470dbdf64,78d7e564fafb65b41fc7a2ced783793d
ISIC_0010891,ISIC_0010891.JPG,ISIC_0010891_A04_T1_S2_55a68c349fc3c156bd714ca6.png,A04,T1,S2,55a68c349fc3c156bd714ca6,efe5e4a3a7ff1b71843aa06d7fba6e84
ISIC_0010907,ISIC_0010907.JPG,ISIC_0010907_A06_T1_S1_55ddb3ba9fc3c10470dbdfc4.png,A06,T1,S1,55ddb3ba9fc3c10470dbdfc4,96d0fb56e2f2638eccf2fbed6a4c5c56
ISIC_0010907,ISIC_0010907.JPG,ISIC_0010907_A04_T1_S2_55a577c59fc3c156bd714c46.png,A04,T1,S2,55a577c59fc3c156bd714c46,e08bc1922869f944bbb8b2c9605cead8
ISIC_0010913,ISIC_0010913.JPG,ISIC_0010913_A04_T1_S2_55a5768f9fc3c156bd714c22.png,A04,T1,S2,55a5768f9fc3c156bd714c22,1fc12fc439eb8fa784b5702abd8e0adc
ISIC_0010913,ISIC_0010913.JPG,ISIC_0010913_A06_T1_S1_55ddb4169fc3c10470dbdfe8.png,A06,T1,S1,55ddb4169fc3c10470dbdfe8,d322c147c9f3ab0252d5bd1e21706859
ISIC_0010917,ISIC_0010917.JPG,ISIC_0010917_A06_T1_S1_55ddb48e9fc3c10470dbe000.png,A06,T1,S1,55ddb48e9fc3c10470dbe000,4254164cf23ef70a7ed7b7d642da56d4
ISIC_0010917,ISIC_0010917.JPG,ISIC_0010917_A04_T1_S2_55a5709b9fc3c156bd714c0a.png,A04,T1,S2,55a5709b9fc3c156bd714c0a,5cabba6c5f97a01b9b0b46e5f36336c2
ISIC_0010936,ISIC_0010936.JPG,ISIC_0010936_A06_T1_S1_55ddb5989fc3c10470dbe072.png,A06,T1,S1,55ddb5989fc3c10470dbe072,86a7d19e20e2a413fc63f1c8d092c8da
ISIC_0010936,ISIC_0010936.JPG,ISIC_0010936_A04_T3_S2_55a56e879fc3c156bd714b98.png,A04,T3,S2,55a56e879fc3c156bd714b98,bf2f5604a12f9abe56e1c6aed349ddc8
ISIC_0010938,ISIC_0010938.JPG,ISIC_0010938_A06_T1_S1_55ddb5de9fc3c10470dbe07e.png,A06,T1,S1,55ddb5de9fc3c10470dbe07e,7f719c3560aac8515d2a7c815381bbef
ISIC_0010938,ISIC_0010938.JPG,ISIC_0010938_A04_T1_S2_55a56e639fc3c156bd714b8c.png,A04,T1,S2,55a56e639fc3c156bd714b8c,dff93def74e1a2cea27b63d2375ba4be
ISIC_0010946,ISIC_0010946.JPG,ISIC_0010946_A06_T1_S1_55ddb6539fc3c10470dbe0ae.png,A06,T1,S1,55ddb6539fc3c10470dbe0ae,509b27e7e7cced60e25bc89889ee1012
ISIC_0010946,ISIC_0010946.JPG,ISIC_0010946_A04_T1_S2_55a56bb69fc3c156bd714b5c.png,A04,T1,S2,55a56bb69fc3c156bd714b5c,f3d63f9c2f81ddd448a21c61a87476c0
ISIC_0010957,ISIC_0010957.JPG,ISIC_0010957_A04_T3_S2_55a56a9c9fc3c156bd714b1a.png,A04,T3,S2,55a56a9c9fc3c156bd714b1a,105ee8ef55d3546db7dafb0b308ac113
ISIC_0010957,ISIC_0010957.JPG,ISIC_0010957_A06_T1_S1_55ddb6e09fc3c10470dbe0f0.png,A06,T1,S1,55ddb6e09fc3c10470dbe0f0,31bfce3d263dcadb8ba3671def567c0d
ISIC_0010959,ISIC_0010959.JPG,ISIC_0010959_A06_T1_S1_55ddb7129fc3c10470dbe0fc.png,A06,T1,S1,55ddb7129fc3c10470dbe0fc,acd05a31dd58ad3d61bfbc9af0a79b55
ISIC_0010959,ISIC_0010959.JPG,ISIC_0010959_A04_T3_S2_55a56a5c9fc3c156bd714b0e.png,A04,T3,S2,55a56a5c9fc3c156bd714b0e,a6aec5d275695f7d780ac3ce1d9b5c63
ISIC_0010965,ISIC_0010965.JPG,ISIC_0010965_A04_T1_S2_55a569af9fc3c156bd714aea.png,A04,T1,S2,55a569af9fc3c156bd714aea,0cd897914d04dcdc6e7f54749133af61
ISIC_0010965,ISIC_0010965.JPG,ISIC_0010965_A06_T1_S1_55ddb77d9fc3c10470dbe120.png,A06,T1,S1,55ddb77d9fc3c10470dbe120,6fa646667535a1ec5f21bf9f0551623b
ISIC_0010968,ISIC_0010968.JPG,ISIC_0010968_A06_T1_S1_55ddb8219fc3c10470dbe132.png,A06,T1,S1,55ddb8219fc3c10470dbe132,a271b39f4811b5adee0f99b6f0278a8a
ISIC_0010968,ISIC_0010968.JPG,ISIC_0010968_A04_T1_S2_55a569289fc3c156bd714ad8.png,A04,T1,S2,55a569289fc3c156bd714ad8,04f60cc92fefc70034a1c6c0254ca407
ISIC_0010969,ISIC_0010969.JPG,ISIC_0010969_A04_T3_S2_55a567f59fc3c156bd714ad2.png,A04,T3,S2,55a567f59fc3c156bd714ad2,aedbc654337355292dfaadf9776cc579
ISIC_0010969,ISIC_0010969.JPG,ISIC_0010969_A06_T1_S1_55ddb8629fc3c10470dbe138.png,A06,T1,S1,55ddb8629fc3c10470dbe138,0b35bb3458aac3f4e0220a59f8fdc43a
ISIC_0010970,ISIC_0010970.JPG,ISIC_0010970_A06_T1_S1_55ddb88f9fc3c10470dbe156.png,A06,T1,S1,55ddb88f9fc3c10470dbe156,cb7d9cdb0d3be9d2ac65c93451f0d733
ISIC_0010970,ISIC_0010970.JPG,ISIC_0010970_A04_T3_S2_55a567a29fc3c156bd714acc.png,A04,T3,S2,55a567a29fc3c156bd714acc,74f3dc736abf0d487de78ca1e33015e0
ISIC_0010971,ISIC_0010971.JPG,ISIC_0010971_A04_T1_S2_55a566c29fc3c156bd714ac6.png,A04,T1,S2,55a566c29fc3c156bd714ac6,121659e8729291c7055c8d3807f799f2
ISIC_0010971,ISIC_0010971.JPG,ISIC_0010971_A06_T1_S1_55ddb8c89fc3c10470dbe180.png,A06,T1,S1,55ddb8c89fc3c10470dbe180,4a01fd805138d621a019054720ba0ade
ISIC_0010975,ISIC_0010975.JPG,ISIC_0010975_A06_T1_S1_55ddb92c9fc3c10470dbe1bc.png,A06,T1,S1,55ddb92c9fc3c10470dbe1bc,fea7fb254aa40023d0bb386c14828ff1
ISIC_0010975,ISIC_0010975.JPG,ISIC_0010975_A04_T1_S2_55a5662d9fc3c156bd714aae.png,A04,T1,S2,55a5662d9fc3c156bd714aae,167f3b757e5edd1dd235a9de7eb31591
ISIC_0010984,ISIC_0010984.JPG,ISIC_0010984_A06_T1_S1_55ddb9fe9fc3c10470dbe252.png,A06,T1,S1,55ddb9fe9fc3c10470dbe252,b07edd1b89099eb9fba2453e34d06598
ISIC_0010984,ISIC_0010984.JPG,ISIC_0010984_A04_T3_S2_55a564df9fc3c156bd714a78.png,A04,T3,S2,55a564df9fc3c156bd714a78,da462c78ea62aff11fe756c83ee771c1
ISIC_0011001,ISIC_0011001.JPG,ISIC_0011001_A04_T1_S2_55a562b49fc3c156bd714a12.png,A04,T1,S2,55a562b49fc3c156bd714a12,18142522bfff26d828776e86f06ae751
ISIC_0011001,ISIC_0011001.JPG,ISIC_0011001_A06_T1_S1_55ddbb109fc3c10470dbe330.png,A06,T1,S1,55ddbb109fc3c10470dbe330,4590c047ae5ca93e84705e63585668e8
ISIC_0011002,ISIC_0011002.JPG,ISIC_0011002_A06_T1_S1_55ddbb5d9fc3c10470dbe360.png,A06,T1,S1,55ddbb5d9fc3c10470dbe360,13f0a6b08709907f4441bf37d755fc2f
ISIC_0011002,ISIC_0011002.JPG,ISIC_0011002_A04_T3_S2_55a562929fc3c156bd714a0c.png,A04,T3,S2,55a562929fc3c156bd714a0c,31acb35d8a495015a80fed4db3d30d1a
ISIC_0011005,ISIC_0011005.JPG,ISIC_0011005_A04_T3_S2_55a562639fc3c156bd7149fa.png,A04,T3,S2,55a562639fc3c156bd7149fa,f3e77a28ef13859c25f8de8f4cf03dc8
ISIC_0011005,ISIC_0011005.JPG,ISIC_0011005_A06_T1_S1_55ddbb899fc3c10470dbe38a.png,A06,T1,S1,55ddbb899fc3c10470dbe38a,6adf12db13c7063db423fee353426e81
ISIC_0011007,ISIC_0011007.JPG,ISIC_0011007_A06_T1_S1_55ddbbce9fc3c10470dbe3c0.png,A06,T1,S1,55ddbbce9fc3c10470dbe3c0,a49eb62f75eb60b4e306862d31429a5a
ISIC_0011007,ISIC_0011007.JPG,ISIC_0011007_A04_T1_S2_55a5621e9fc3c156bd7149ee.png,A04,T1,S2,55a5621e9fc3c156bd7149ee,13b31ba1982ad9d6ef90141df5542dfd
ISIC_0011011,ISIC_0011011.JPG,ISIC_0011011_A06_T1_S1_55ddbc179fc3c10470dbe3fc.png,A06,T1,S1,55ddbc179fc3c10470dbe3fc,72d72163d33e65b7bab72d4d5873c4cc
ISIC_0011011,ISIC_0011011.JPG,ISIC_0011011_A04_T3_S2_55a561399fc3c156bd7149d6.png,A04,T3,S2,55a561399fc3c156bd7149d6,c06186a9a8d049a46b34076d7f0318f9
ISIC_0011013,ISIC_0011013.JPG,ISIC_0011013_A04_T1_S2_55a561039fc3c156bd7149ca.png,A04,T1,S2,55a561039fc3c156bd7149ca,31a80f1fe3c927084423ce54b9cb71b8
ISIC_0011013,ISIC_0011013.JPG,ISIC_0011013_A06_T1_S1_55ddbcb39fc3c10470dbe414.png,A06,T1,S1,55ddbcb39fc3c10470dbe414,16dd21341836470dfa49701aab84a4e4
ISIC_0011017,ISIC_0011017.JPG,ISIC_0011017_A06_T1_S1_55ddbd449fc3c10470dbe42c.png,A06,T1,S1,55ddbd449fc3c10470dbe42c,5163aa75d141486675f8efc79f3a6eaa
ISIC_0011017,ISIC_0011017.JPG,ISIC_0011017_A04_T3_S2_55a55d4c9fc3c156bd7149b2.png,A04,T3,S2,55a55d4c9fc3c156bd7149b2,6a80130534189cc7844843bc3ec4aab0
ISIC_0011018,ISIC_0011018.JPG,ISIC_0011018_A06_T1_S1_55ddbd8f9fc3c10470dbe43e.png,A06,T1,S1,55ddbd8f9fc3c10470dbe43e,7d38056f64dc96ac22a761e9367f650e
ISIC_0011018,ISIC_0011018.JPG,ISIC_0011018_A04_T3_S2_55a55c1e9fc3c156bd7149ac.png,A04,T3,S2,55a55c1e9fc3c156bd7149ac,798abf7ee45fadff51563a745fd08e13
ISIC_0011019,ISIC_0011019.JPG,ISIC_0011019_A06_T1_S1_55ddbdb69fc3c10470dbe44a.png,A06,T1,S1,55ddbdb69fc3c10470dbe44a,5f220f37d45f3aaff64c726ac61381ca
ISIC_0011019,ISIC_0011019.JPG,ISIC_0011019_A04_T3_S2_55a55c099fc3c156bd7149a6.png,A04,T3,S2,55a55c099fc3c156bd7149a6,257a7c91342872f35d7c317334365fa2
ISIC_0011033,ISIC_0011033.JPG,ISIC_0011033_A04_T1_S2_55a559f19fc3c156bd714952.png,A04,T1,S2,55a559f19fc3c156bd714952,45420c701ba05af72b082e4edbd1d37c
ISIC_0011033,ISIC_0011033.JPG,ISIC_0011033_A06_T1_S1_55ddbe9b9fc3c10470dbe4b0.png,A06,T1,S1,55ddbe9b9fc3c10470dbe4b0,52ae8df245b4c2f37f8be586c6d908e6
ISIC_0011039,ISIC_0011039.JPG,ISIC_0011039_A04_T1_S2_55a559319fc3c156bd71492e.png,A04,T1,S2,55a559319fc3c156bd71492e,58477cbfd508ee3d26ed5cd8f6a81482
ISIC_0011039,ISIC_0011039.JPG,ISIC_0011039_A06_T1_S1_55ddbf599fc3c10470dbe510.png,A06,T1,S1,55ddbf599fc3c10470dbe510,68b134ec6706ec775ae0ef506488064d
ISIC_0011056,ISIC_0011056.JPG,ISIC_0011056_A06_T1_S1_55ddc01c9fc3c10470dbe5d6.png,A06,T1,S1,55ddc01c9fc3c10470dbe5d6,e30a368526f635cd43ce61bd68d5a6e1
ISIC_0011056,ISIC_0011056.JPG,ISIC_0011056_A04_T1_S2_55a545649fc3c156bd7148c8.png,A04,T1,S2,55a545649fc3c156bd7148c8,9abdd4801ad787cd5c3b43a978edb9b0
ISIC_0011066,ISIC_0011066.JPG,ISIC_0011066_A06_T1_S1_55ddc0c49fc3c10470dbe612.png,A06,T1,S1,55ddc0c49fc3c10470dbe612,64ced2c2b6a06d0e5cc91b81a2d53acf
ISIC_0011066,ISIC_0011066.JPG,ISIC_0011066_A04_T1_S2_55a542b59fc3c156bd71488c.png,A04,T1,S2,55a542b59fc3c156bd71488c,17ac569010f79167f1b5196fcd41b434
ISIC_0011070,ISIC_0011070.JPG,ISIC_0011070_A04_T3_S2_55a541cc9fc3c156bd714874.png,A04,T3,S2,55a541cc9fc3c156bd714874,a3d59c4b6fa1bcf8aefa8732933893ed
ISIC_0011070,ISIC_0011070.JPG,ISIC_0011070_A06_T1_S1_55ddc1299fc3c10470dbe62a.png,A06,T1,S1,55ddc1299fc3c10470dbe62a,124159daa2f4f8e9c43d3a4c433630dd
ISIC_0011080,ISIC_0011080.JPG,ISIC_0011080_A02_T1_S1_57c060829fc3c158f2bd0e70.png,A02,T1,S1,57c060829fc3c158f2bd0e70,79c788d4f63398bcec5b10bf96edbb02
ISIC_0011080,ISIC_0011080.JPG,ISIC_0011080_A04_T1_S1_55a53ee19fc3c156bd714838.png,A04,T1,S1,55a53ee19fc3c156bd714838,00e225bc3317fd7f8e766e2a9fd1a31e
ISIC_0011080,ISIC_0011080.JPG,ISIC_0011080_A03_T1_S1_57be16cc9fc3c1434763a365.png,A03,T1,S1,57be16cc9fc3c1434763a365,1475bff76eb5053b6f0b43ff85cbd857
ISIC_0011086,ISIC_0011086.JPG,ISIC_0011086_A04_T1_S2_55a53c7e9fc3c156bd714814.png,A04,T1,S2,55a53c7e9fc3c156bd714814,e9cd6a29719c1f6ad55e81b8777ec89f
ISIC_0011086,ISIC_0011086.JPG,ISIC_0011086_A06_T1_S1_55dde9fd9fc3c10470dbf110.png,A06,T1,S1,55dde9fd9fc3c10470dbf110,d1480b6e1feb25943efe2b57b43f13c5
ISIC_0011089,ISIC_0011089.JPG,ISIC_0011089_A06_T1_S1_55ddea289fc3c10470dbf122.png,A06,T1,S1,55ddea289fc3c10470dbf122,7baffd07c5969d7dd1dfda0213838a47
ISIC_0011089,ISIC_0011089.JPG,ISIC_0011089_A04_T3_S2_55a034f39fc3c156bd714802.png,A04,T3,S2,55a034f39fc3c156bd714802,6e7686a1f06e45da1ea242e970720bdd
ISIC_0011095,ISIC_0011095.JPG,ISIC_0011095_A06_T1_S1_568bb3d69fc3c126c063ff37.png,A06,T1,S1,568bb3d69fc3c126c063ff37,0506bfe0d656db9048815f8e4d69bbe0
ISIC_0011095,ISIC_0011095.JPG,ISIC_0011095_A04_T1_S1_55a0288c9fc3c156bd7147de.png,A04,T1,S1,55a0288c9fc3c156bd7147de,4c6d6a1543272ed4c8936ff55525b8d6
ISIC_0011097,ISIC_0011097.JPG,ISIC_0011097_A04_T3_S2_55a027589fc3c156bd7147d2.png,A04,T3,S2,55a027589fc3c156bd7147d2,b5495be6b9a623923941a0f97e9b018d
ISIC_0011097,ISIC_0011097.JPG,ISIC_0011097_A06_T3_S1_55ddea8b9fc3c10470dbf152.png,A06,T3,S1,55ddea8b9fc3c10470dbf152,30756cabae69a5f8d7c82af76facb340
ISIC_0011100,ISIC_0011100.JPG,ISIC_0011100_A04_T3_S1_55a027079fc3c156bd7147c0.png,A04,T3,S1,55a027079fc3c156bd7147c0,6a2f6cc0e94b76b1dbb162c081e28b27
ISIC_0011100,ISIC_0011100.JPG,ISIC_0011100_A06_T1_S1_568bb4659fc3c126c063ff40.png,A06,T1,S1,568bb4659fc3c126c063ff40,ec480ded67c996976a1d8bddc881bf9f
ISIC_0011102,ISIC_0011102.JPG,ISIC_0011102_A04_T3_S2_55a026449fc3c156bd7147b4.png,A04,T3,S2,55a026449fc3c156bd7147b4,3cf1e0cda01e6df7b3bc02966b505b90
ISIC_0011102,ISIC_0011102.JPG,ISIC_0011102_A06_T1_S1_55ddead19fc3c10470dbf170.png,A06,T1,S1,55ddead19fc3c10470dbf170,61646846e8de1d6ddf636bcd4e9f33bd
ISIC_0011105,ISIC_0011105.JPG,ISIC_0011105_A06_T1_S1_55ddeb039fc3c10470dbf182.png,A06,T1,S1,55ddeb039fc3c10470dbf182,608d2f576dfd3de1753743c2aa076193
ISIC_0011105,ISIC_0011105.JPG,ISIC_0011105_A04_T3_S2_55a025e79fc3c156bd7147a2.png,A04,T3,S2,55a025e79fc3c156bd7147a2,45db48b500b733475cc6a12e4a0d317f
ISIC_0011107,ISIC_0011107.JPG,ISIC_0011107_A03_T1_S1_57be16e99fc3c1434763a366.png,A03,T1,S1,57be16e99fc3c1434763a366,f47d5f6d2fc2a5bdef17444c78b080b4
ISIC_0011107,ISIC_0011107.JPG,ISIC_0011107_A02_T1_S1_57c060a19fc3c158f2bd0e71.png,A02,T1,S1,57c060a19fc3c158f2bd0e71,9e35ffd753ca36b352b06704455a001e
ISIC_0011107,ISIC_0011107.JPG,ISIC_0011107_A04_T1_S1_55a020ea9fc3c156bd714796.png,A04,T1,S1,55a020ea9fc3c156bd714796,5a507a69b56337acf6f28475e4d79297
ISIC_0011109,ISIC_0011109.JPG,ISIC_0011109_A04_T1_S1_55a020889fc3c156bd71478a.png,A04,T1,S1,55a020889fc3c156bd71478a,827b80907b7b57376a9523a3ff5f1789
ISIC_0011109,ISIC_0011109.JPG,ISIC_0011109_A06_T1_S1_568b28539fc3c126c063fe77.png,A06,T1,S1,568b28539fc3c126c063fe77,3e6cb8ae86a34afca445c0854c1e4a7c
ISIC_0011110,ISIC_0011110.JPG,ISIC_0011110_A04_T1_S1_55a0206a9fc3c156bd714784.png,A04,T1,S1,55a0206a9fc3c156bd714784,a878e6404590975f90571f9a98bf8af4
ISIC_0011110,ISIC_0011110.JPG,ISIC_0011110_A03_T1_S1_57be16f99fc3c1434763a367.png,A03,T1,S1,57be16f99fc3c1434763a367,e21e8e37de6299bf8aceb9643e8a847c
ISIC_0011110,ISIC_0011110.JPG,ISIC_0011110_A06_T3_S1_568b368b9fc3c126c063fed4.png,A06,T3,S1,568b368b9fc3c126c063fed4,cf8a521094dd89a4b29a8b2a18004526
ISIC_0011110,ISIC_0011110.JPG,ISIC_0011110_A02_T1_S1_57c060b29fc3c158f2bd0e72.png,A02,T1,S1,57c060b29fc3c158f2bd0e72,9f4f95646961643380a1e9389582cee4
ISIC_0011112,ISIC_0011112.JPG,ISIC_0011112_A03_T1_S1_57be17109fc3c1434763a368.png,A03,T1,S1,57be17109fc3c1434763a368,85d22068e4532a611aa7a59be35d6bb1
ISIC_0011112,ISIC_0011112.JPG,ISIC_0011112_A02_T1_S1_57c060cc9fc3c158f2bd0e73.png,A02,T1,S1,57c060cc9fc3c158f2bd0e73,ceb2b156dbc013579558825924c43546
ISIC_0011112,ISIC_0011112.JPG,ISIC_0011112_A04_T1_S1_55a020289fc3c156bd714778.png,A04,T1,S1,55a020289fc3c156bd714778,b81ab7973e87aa3a3f4b1f9b612f2d20
ISIC_0011121,ISIC_0011121.JPG,ISIC_0011121_A04_T1_S1_55a01ee49fc3c156bd714742.png,A04,T1,S1,55a01ee49fc3c156bd714742,f47ae9809283cc79c68d5628ba2867c2
ISIC_0011121,ISIC_0011121.JPG,ISIC_0011121_A06_T1_S1_568b3a1a9fc3c126c063fef2.png,A06,T1,S1,568b3a1a9fc3c126c063fef2,4ed0e639333c87f6a1b23ce243902380
ISIC_0011129,ISIC_0011129.JPG,ISIC_0011129_A04_T3_S2_55a01ddd9fc3c156bd714712.png,A04,T3,S2,55a01ddd9fc3c156bd714712,dde3f6405ca91777f255c44d73170954
ISIC_0011129,ISIC_0011129.JPG,ISIC_0011129_A06_T3_S1_55ddebcf9fc3c10470dbf212.png,A06,T3,S1,55ddebcf9fc3c10470dbf212,5a08745a5b250156b892f0daa9909e1d
ISIC_0011132,ISIC_0011132.JPG,ISIC_0011132_A03_T1_S1_57be17499fc3c1434763a36a.png,A03,T1,S1,57be17499fc3c1434763a36a,724dbdb1ca1b8683f508b3dc21c208ad
ISIC_0011132,ISIC_0011132.JPG,ISIC_0011132_A04_T1_S1_55a01d7f9fc3c156bd714700.png,A04,T1,S1,55a01d7f9fc3c156bd714700,4dbe674f40a39cda1866c6f3270124b5
ISIC_0011132,ISIC_0011132.JPG,ISIC_0011132_A02_T1_S1_57c060ee9fc3c158f2bd0e75.png,A02,T1,S1,57c060ee9fc3c158f2bd0e75,25ffc45b06828a1e985ea8968f248af2
ISIC_0011133,ISIC_0011133.JPG,ISIC_0011133_A04_T3_S2_55a01d5a9fc3c156bd7146fa.png,A04,T3,S2,55a01d5a9fc3c156bd7146fa,fa8603a14aa263c8689b76d6381f3389
ISIC_0011133,ISIC_0011133.JPG,ISIC_0011133_A06_T1_S1_55ddec069fc3c10470dbf22a.png,A06,T1,S1,55ddec069fc3c10470dbf22a,b95a5ebc58d564de4dd631273cf0743d
ISIC_0011135,ISIC_0011135.JPG,ISIC_0011135_A06_T3_S1_55ddec3a9fc3c10470dbf236.png,A06,T3,S1,55ddec3a9fc3c10470dbf236,a62332e203a09d177d92b0e101519357
ISIC_0011135,ISIC_0011135.JPG,ISIC_0011135_A04_T3_S2_55a01d2a9fc3c156bd7146ee.png,A04,T3,S2,55a01d2a9fc3c156bd7146ee,91d8112c12413063e3fbe41ddfc27f71
ISIC_0011151,ISIC_0011151.JPG,ISIC_0011151_A03_T1_S1_57be176c9fc3c1434763a36b.png,A03,T1,S1,57be176c9fc3c1434763a36b,0274d9948437f6bfeae59454979528b1
ISIC_0011151,ISIC_0011151.JPG,ISIC_0011151_A04_T1_S1_55a018279fc3c156bd714682.png,A04,T1,S1,55a018279fc3c156bd714682,1dfdc99e8739acf09d428ce41904a476
ISIC_0011151,ISIC_0011151.JPG,ISIC_0011151_A02_T3_S1_57c061029fc3c158f2bd0e76.png,A02,T3,S1,57c061029fc3c158f2bd0e76,3a8623ec3a668f0c88f75ff1b21dd28f
ISIC_0011155,ISIC_0011155.JPG,ISIC_0011155_A03_T1_S1_5abbd5e11165976359dad0bc.png,A03,T1,S1,5abbd5e11165976359dad0bc,2d3b6080fdaed6167c4368fa759dd365
ISIC_0011155,ISIC_0011155.JPG,ISIC_0011155_A04_T1_S2_55a009329fc3c156bd714651.png,A04,T1,S2,55a009329fc3c156bd714651,e26c479075dd983be1a0a37b996433db
ISIC_0011156,ISIC_0011156.JPG,ISIC_0011156_A04_T3_S2_55a008fb9fc3c156bd71464b.png,A04,T3,S2,55a008fb9fc3c156bd71464b,7f6719b763a147c29d215695012ce2a0
ISIC_0011156,ISIC_0011156.JPG,ISIC_0011156_A06_T1_S1_568b34c09fc3c126c063fec8.png,A06,T1,S1,568b34c09fc3c126c063fec8,8ce6b195bdcaaa5fb331f42be90a7ae3
ISIC_0011156,ISIC_0011156.JPG,ISIC_0011156_A11_T3_S1_55a00f2f9fc3c156bd71465e.png,A11,T3,S1,55a00f2f9fc3c156bd71465e,7bf9b59bde45d64a0ad2789b74fb43af
ISIC_0011163,ISIC_0011163.JPG,ISIC_0011163_A04_T3_S2_55a008679fc3c156bd714621.png,A04,T3,S2,55a008679fc3c156bd714621,e7a903e81a1de0a1677271cd71704f93
ISIC_0011163,ISIC_0011163.JPG,ISIC_0011163_A06_T1_S1_55dded1d9fc3c10470dbf30e.png,A06,T1,S1,55dded1d9fc3c10470dbf30e,f2d3f9b0c0cb1820e16c5f1e25c2ed2b
ISIC_0011169,ISIC_0011169.JPG,ISIC_0011169_A04_T1_S1_55a007d89fc3c156bd7145fd.png,A04,T1,S1,55a007d89fc3c156bd7145fd,908e594c7e8be03cd2e772946f74d347
ISIC_0011169,ISIC_0011169.JPG,ISIC_0011169_A06_T1_S1_568b39019fc3c126c063fee9.png,A06,T1,S1,568b39019fc3c126c063fee9,dbff59bad55aafc3ff22470e50d9f044
ISIC_0011170,ISIC_0011170.JPG,ISIC_0011170_A06_T1_S1_568bb6109fc3c126c063ff52.png,A06,T1,S1,568bb6109fc3c126c063ff52,1a8be5b868db01b23ca618d72752a4db
ISIC_0011170,ISIC_0011170.JPG,ISIC_0011170_A04_T1_S1_55a007c09fc3c156bd7145f7.png,A04,T1,S1,55a007c09fc3c156bd7145f7,ccf543d6d0db392b1373e9fc22935143
ISIC_0011184,ISIC_0011184.JPG,ISIC_0011184_A06_T1_S1_55ddedcc9fc3c10470dbf3f2.png,A06,T1,S1,55ddedcc9fc3c10470dbf3f2,b9ba54f5f112bb8fc5665a4ebf92e01f
ISIC_0011184,ISIC_0011184.JPG,ISIC_0011184_A04_T3_S2_55a002379fc3c156bd7145a3.png,A04,T3,S2,55a002379fc3c156bd7145a3,1d3bbb7898c5df0f842b9871917290f2
ISIC_0011188,ISIC_0011188.JPG,ISIC_0011188_A06_T1_S1_55ddee0c9fc3c10470dbf434.png,A06,T1,S1,55ddee0c9fc3c10470dbf434,656a075d1ebb7ac156cd8c888d996293
ISIC_0011188,ISIC_0011188.JPG,ISIC_0011188_A04_T3_S2_55a001c79fc3c156bd71458b.png,A04,T3,S2,55a001c79fc3c156bd71458b,40a8ae2c45a509795107ac0d08022f09
ISIC_0011210,ISIC_0011210.JPG,ISIC_0011210_A04_T3_S2_559ff53c9fc3c156bd714374.png,A04,T3,S2,559ff53c9fc3c156bd714374,342f92429a7ba5b5f787af2220b14263
